frame,m68k_cycles,msh2_cycles,ssh2_cycles,m68k_useful,msh2_useful,ssh2_useful,active,fb_crc,scene,state,is_32x
345,127989,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0000,1
346,127985,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
347,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
348,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0000,1
349,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
350,127988,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
351,127986,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0004,1
352,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
353,128001,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
354,127973,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0004,1
355,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
356,127989,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
357,127985,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0004,1
358,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
359,127988,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
360,127986,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0004,1
361,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
362,128023,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
363,127951,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0004,1
364,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
365,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
366,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0004,1
367,127987,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
368,128023,0,307356,0,0,0,1,0xDED81F0D,0x43C6,0x0008,1
369,127951,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0004,1
370,127987,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
371,128023,0,307356,0,0,0,1,0x1F5FCC3B,0x43C6,0x0008,1
372,127951,588,307355,0,0,0,1,0xDED81F0D,0x53B0,0x0004,1
373,127991,0,307353,0,0,0,1,0xD1086BC5,0x53B0,0x0004,1
374,127996,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
375,127974,192834,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
376,127992,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
377,127988,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
378,127983,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
379,127988,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
380,127992,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
381,127980,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
382,127988,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
383,127989,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
384,127988,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
385,127989,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
386,127984,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
387,127984,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
388,127986,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
389,127994,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
390,127980,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0004,1
391,127987,0,307356,0,0,0,1,0x797BA8C5,0x53B0,0x0000,1
392,127987,720,307355,0,0,0,1,0x797BA8C5,0x53B0,0x0000,1
393,127987,0,307357,0,0,0,1,0x797BA8C5,0x5586,0x0000,1
394,127988,4569,306947,0,0,0,1,0x797BA8C5,0x5586,0x0000,1
395,127986,49008,307233,0,0,0,1,0x34468ED5,0x5586,0x0008,1
396,127997,0,307356,0,0,0,1,0x34468ED5,0x5586,0x0008,1
397,127985,1706,306975,0,0,0,1,0x34468ED5,0x5586,0x0000,1
398,127987,282266,306915,0,0,0,1,0x7378FEEF,0x5586,0x0004,1
399,127985,82703,283417,0,0,0,1,0x75379377,0x5586,0x0008,1
400,127985,1702,306971,0,0,0,1,0x797BA8C5,0x5586,0x0000,1
401,127987,282642,307444,0,0,0,1,0xDDDD8C03,0x5586,0x0004,1
402,127985,82849,282890,0,0,0,1,0xEF39F421,0x5586,0x0008,1
403,127989,1698,306971,0,0,0,1,0x75379377,0x5586,0x0000,1
404,127993,282163,307574,0,0,0,1,0xC33A58EF,0x5586,0x0004,1
405,127993,83920,282779,0,0,0,1,0x937C6DB5,0x5586,0x0008,1
406,127975,1702,306971,0,0,0,1,0xEF39F421,0x5586,0x0000,1
407,127983,282300,306971,0,0,0,1,0x86FF8AF4,0x5586,0x0004,1
408,127993,83646,283144,0,0,0,1,0x099DC619,0x5586,0x0008,1
409,127985,1647,306975,0,0,0,1,0x937C6DB5,0x5586,0x0000,1
410,127991,282802,306883,0,0,0,1,0xE88B5617,0x5586,0x0004,1
411,127981,86843,283115,0,0,0,1,0xABE1E022,0x5586,0x0008,1
412,127989,1702,306971,0,0,0,1,0x099DC619,0x5586,0x0000,1
413,128003,282941,307011,0,0,0,1,0x0E52A65F,0x5586,0x0004,1
414,128097,86393,282976,0,0,0,1,0xA76895DB,0x5586,0x0008,1
415,127861,1655,306975,0,0,0,1,0xABE1E022,0x5586,0x0000,1
416,127985,282515,306902,0,0,0,1,0x8A6C38A8,0x5586,0x0004,1
417,127985,90053,283051,0,0,0,1,0x66EE704B,0x5586,0x0008,1
418,127991,1706,306971,0,0,0,1,0xA76895DB,0x5586,0x0000,1
419,127983,282649,307600,0,0,0,1,0x0CA13B04,0x5586,0x0004,1
420,127987,90977,282070,0,0,0,1,0x2A75CF77,0x5586,0x0008,1
421,127994,1650,306971,0,0,0,1,0x66EE704B,0x5586,0x0000,1
422,127990,282842,306895,0,0,0,1,0xBCFDA101,0x5586,0x0004,1
423,127979,91056,282809,0,0,0,1,0x0658F8CB,0x5586,0x0008,1
424,127989,1663,306975,0,0,0,1,0x2A75CF77,0x5586,0x0000,1
425,128083,282786,306908,0,0,0,1,0x2C2BC937,0x5586,0x0004,1
426,127901,94482,282936,0,0,0,1,0x15F61D02,0x5586,0x0008,1
427,127984,1702,306971,0,0,0,1,0x0658F8CB,0x5586,0x0000,1
428,127986,282368,306908,0,0,0,1,0xA8287ACA,0x5586,0x0004,1
429,127981,91978,282609,0,0,0,1,0xDBBCCF83,0x5586,0x0008,1
430,127987,1702,306975,0,0,0,1,0x15F61D02,0x5586,0x0000,1
431,127995,282357,307613,0,0,0,1,0x36AFB7F9,0x5586,0x0004,1
432,127985,93465,281815,0,0,0,1,0xA8ABF0BB,0x5586,0x0008,1
433,127988,1659,306975,0,0,0,1,0xDBBCCF83,0x5586,0x0000,1
434,127976,282133,306929,0,0,0,1,0xE19D78FD,0x5586,0x0004,1
435,127991,92163,282302,0,0,0,1,0x516410C0,0x5586,0x0008,1
436,127983,1702,306975,0,0,0,1,0xA8ABF0BB,0x5586,0x0000,1
437,127989,282113,306977,0,0,0,1,0xDD28288A,0x5586,0x0004,1
438,127989,89405,282379,0,0,0,1,0xE3CF89A3,0x5586,0x0008,1
439,127991,1706,306971,0,0,0,1,0x516410C0,0x5586,0x0000,1
440,128029,282137,307621,0,0,0,1,0x8F2D7051,0x5586,0x0004,1
441,127947,91561,281487,0,0,0,1,0xDFF35A1A,0x5586,0x0008,1
442,127977,1702,306975,0,0,0,1,0xE3CF89A3,0x5586,0x0000,1
443,127989,282088,307942,0,0,0,1,0xE5E63C96,0x5586,0x0004,1
444,127997,86360,281167,0,0,0,1,0x997022AD,0x5586,0x0008,1
445,127983,1654,306971,0,0,0,1,0xDFF35A1A,0x5586,0x0000,1
446,128043,282134,306913,0,0,0,1,0x65D75518,0x5586,0x0004,1
447,127923,88919,282035,0,0,0,1,0x040A747C,0x5586,0x0008,1
448,127987,1659,306979,0,0,0,1,0x997022AD,0x5586,0x0000,1
449,127991,282116,306923,0,0,0,1,0x4060F261,0x5586,0x0004,1
450,127989,89892,281839,0,0,0,1,0xA2370D85,0x5586,0x0008,1
451,127989,1702,306971,0,0,0,1,0x040A747C,0x5586,0x0000,1
452,127985,282145,306898,0,0,0,1,0x70648518,0x5586,0x0004,1
453,127987,86648,281824,0,0,0,1,0xC628FB41,0x5586,0x0008,1
454,127981,1710,306975,0,0,0,1,0xA2370D85,0x5586,0x0000,1
455,127999,282406,308183,0,0,0,1,0x19405F2B,0x5586,0x0004,1
456,127979,89245,280433,0,0,0,1,0x3CEEE152,0x5586,0x0008,1
457,127991,1698,306971,0,0,0,1,0xC628FB41,0x5586,0x0000,1
458,127987,282388,306931,0,0,0,1,0x17547EFA,0x5586,0x0004,1
459,127993,85527,281386,0,0,0,1,0xF6232A9F,0x5586,0x0008,1
460,127978,1704,306971,0,0,0,1,0x3CEEE152,0x5586,0x0000,1
461,127994,282383,307581,0,0,0,1,0x144FAE42,0x5586,0x0004,1
462,127975,83576,280672,0,0,0,1,0xBAB2D61B,0x5586,0x0008,1
463,127987,1698,306972,0,0,0,1,0xF6232A9F,0x5586,0x0000,1
464,127995,282431,307948,0,0,0,1,0x26CC88EE,0x5586,0x0004,1
465,127979,83795,280248,0,0,0,1,0x3C7ADCB0,0x5586,0x0008,1
466,127992,1651,306975,0,0,0,1,0xBAB2D61B,0x5586,0x0000,1
467,127988,269492,306710,0,0,0,1,0x87AAF09D,0x5586,0x0004,1
468,127989,66115,281378,0,0,0,1,0xA9757E2D,0x5586,0x0008,1
469,127987,1702,306971,0,0,0,1,0x3C7ADCB0,0x5586,0x0000,1
470,128017,268503,306725,0,0,0,1,0x72AF72D3,0x5586,0x0004,1
471,127951,69892,281295,0,0,0,1,0xF1280944,0x5586,0x0008,1
472,127988,1647,306972,0,0,0,1,0xA9757E2D,0x5586,0x0000,1
473,127986,268758,306682,0,0,0,1,0x851FA78A,0x5586,0x0004,1
474,127987,75121,281283,0,0,0,1,0xC0574A56,0x5586,0x0008,1
475,127989,1698,306971,0,0,0,1,0xF1280944,0x5586,0x0000,1
476,127991,270092,306661,0,0,0,1,0x5CDBB6D4,0x5586,0x0004,1
477,127979,71173,281063,0,0,0,1,0xB44B4B70,0x5586,0x0008,1
478,127991,1647,306972,0,0,0,1,0xC0574A56,0x5586,0x0000,1
479,127987,274637,306500,0,0,0,1,0x7C27A832,0x5586,0x0004,1
480,127991,60748,281172,0,0,0,1,0x489E5C01,0x5586,0x0008,1
481,127983,1698,306971,0,0,0,1,0xB44B4B70,0x5586,0x0000,1
482,127989,274638,306524,0,0,0,1,0x2FC7FC49,0x5586,0x0004,1
483,127984,61543,281046,0,0,0,1,0x5C99325B,0x5586,0x0008,1
484,127988,1662,306972,0,0,0,1,0x489E5C01,0x5586,0x0000,1
485,127985,274878,307295,0,0,0,1,0x268ED9C4,0x5586,0x0004,1
486,127994,73217,280740,0,0,0,1,0x876AAA0E,0x5586,0x0008,1
487,127986,1651,306979,0,0,0,1,0x5C99325B,0x5586,0x0000,1
488,127979,274458,306506,0,0,0,1,0xC64738F8,0x5586,0x0004,1
489,127988,81953,281990,0,0,0,1,0xDB9450F3,0x5586,0x0008,1
490,127990,1706,306971,0,0,0,1,0x9D728ACE,0x5586,0x0000,1
491,127986,274555,307603,0,0,0,1,0x9C051614,0x5586,0x0004,1
492,127987,87753,281919,0,0,0,1,0xE23A7428,0x5586,0x0008,1
493,127991,1706,306971,0,0,0,1,0x3AC18EB3,0x5586,0x0000,1
494,127987,273960,306453,0,0,0,1,0x882B66AE,0x5586,0x0004,1
495,127995,100101,284129,0,0,0,1,0x81F40016,0x5586,0x0008,1
496,127976,1706,306972,0,0,0,1,0x8B7D728E,0x5586,0x0000,1
497,127996,273622,307160,0,0,0,1,0xA367E2C5,0x5586,0x0004,1
498,127979,118134,285287,0,0,0,1,0x796777D6,0x5586,0x0008,1
499,127989,1652,306971,0,0,0,1,0x0671C78E,0x5586,0x0000,1
500,127997,274428,306514,0,0,0,1,0xBE41E8E1,0x5586,0x0004,1
501,127980,137573,288364,0,0,0,1,0xB81EC925,0x5586,0x0008,1
502,127981,1706,306975,0,0,0,1,0xAD4BE5AA,0x5586,0x0000,1
503,127987,273861,307581,0,0,0,1,0xB55DC1CC,0x5586,0x0004,1
504,128106,169598,290183,0,0,0,1,0x8275D2D3,0x5586,0x0008,1
505,127869,1654,307023,0,0,0,1,0xA65BE13C,0x5586,0x0000,1
506,127987,273439,306715,0,0,0,1,0x9DE39853,0x5586,0x0004,1
507,127987,204036,294932,0,0,0,1,0x99528AF1,0x5586,0x0008,1
508,127984,1650,306995,0,0,0,1,0x3C7FB509,0x5586,0x0000,1
509,127992,273366,306973,0,0,0,1,0x1508EE46,0x5586,0x0004,1
510,128107,239471,298719,0,0,0,1,0x97D1C65E,0x5586,0x0008,1
511,127866,1654,307027,0,0,0,1,0x1D8B7437,0x5586,0x0000,1
512,127982,273153,307573,0,0,0,1,0x6080BE4C,0x5586,0x0004,1
513,127991,278006,302384,0,0,0,1,0x8EEA8763,0x5586,0x0008,1
514,127982,1652,306995,0,0,0,1,0xD770BC9E,0x5586,0x0000,1
515,127989,302277,307184,0,0,0,1,0x53DE3C3C,0x5586,0x0004,1
516,127994,29075,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
517,127982,1652,307023,0,0,0,1,0xB9887EA3,0x5586,0x0000,1
518,127994,302270,307160,0,0,0,1,0x1B301B16,0x5586,0x0004,1
519,128121,29083,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
520,127842,1656,306995,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
521,127988,302239,307185,0,0,0,1,0x9EACC510,0x5586,0x0004,1
522,127991,29106,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
523,127986,1654,307023,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
524,127990,302300,307156,0,0,0,1,0x9EACC510,0x5586,0x0004,1
525,127983,29051,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
526,127984,1652,306995,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
527,127990,302242,307185,0,0,0,1,0x9EACC510,0x5586,0x0004,1
528,127993,29109,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
529,127984,1647,307027,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
530,127990,302264,307149,0,0,0,1,0x9EACC510,0x5586,0x0004,1
531,127981,29090,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
532,127991,1698,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
533,127989,301811,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
534,127980,29494,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
535,127985,1706,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
536,127991,301853,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
537,127997,29450,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
538,127980,1706,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
539,127983,301859,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
540,127992,27047,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
541,127987,1702,306975,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
542,127997,301879,307184,0,0,0,1,0x9EACC510,0x5586,0x0004,1
543,127970,27019,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
544,127989,1698,306972,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
545,128010,301843,307176,0,0,0,1,0x9EACC510,0x5586,0x0004,1
546,127974,27059,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
547,127982,1702,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
548,127981,301864,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
549,127990,27044,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
550,127990,1706,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
551,127979,301802,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
552,127991,27096,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
553,127987,1698,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
554,127997,301915,307180,0,0,0,1,0x9EACC510,0x5586,0x0004,1
555,127982,26987,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
556,127986,1702,306971,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
557,127980,301800,307185,0,0,0,1,0x9EACC510,0x5586,0x0004,1
558,127995,27096,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
559,127982,1655,307023,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
560,127986,302309,307157,0,0,0,1,0x9EACC510,0x5586,0x0004,1
561,127992,26646,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
562,127985,1710,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
563,127987,301564,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
564,128029,29735,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
565,127949,1700,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
566,127983,301582,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
567,127993,29717,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
568,127981,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
569,127989,301524,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
570,127997,29775,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
571,127980,1710,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
572,127992,301536,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
573,127973,29767,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
574,127993,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
575,127983,301545,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
576,127983,29746,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
577,127988,1702,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
578,127990,301582,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
579,127987,29721,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
580,127991,1652,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
581,127979,301534,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
582,127989,29811,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
583,127990,1710,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
584,127982,301574,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
585,127991,29731,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
586,127991,1710,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
587,127979,301561,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
588,127987,27345,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
589,127987,1652,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
590,128003,301569,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
591,127985,27379,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
592,127973,1708,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
593,127999,301559,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
594,127981,27341,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
595,127991,1700,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
596,128001,301597,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
597,127971,27301,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
598,127981,1708,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
599,128009,301511,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
600,127965,27389,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
601,127989,1702,306979,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
602,127983,301620,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
603,127987,27282,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
604,127993,1708,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
605,128023,301520,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
606,127947,27376,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
607,127985,1700,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
608,128003,301595,307184,0,0,0,1,0x9EACC510,0x5586,0x0004,1
609,127977,27301,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
610,127988,1702,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
611,127986,301540,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
612,127989,29759,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
613,127979,1700,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
614,127997,301566,307184,0,0,0,1,0x9EACC510,0x5586,0x0004,1
615,127985,29735,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
616,127988,1698,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
617,127980,301510,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
618,128001,29793,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
619,127971,1704,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
620,128029,301565,307183,0,0,0,1,0x9EACC510,0x5586,0x0004,1
621,127945,29738,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
622,127994,1704,306979,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
623,128038,301525,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
624,127935,29774,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
625,127983,1706,306979,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
626,127993,301562,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
627,127993,29741,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
628,127981,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
629,128025,301540,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
630,127941,29759,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
631,127997,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
632,128009,301530,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
633,127963,29775,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
634,127989,1702,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
635,127979,301551,307180,0,0,0,1,0x9EACC510,0x5586,0x0004,1
636,127985,27349,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
637,127997,1700,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
638,127981,301563,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
639,127993,27339,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
640,127983,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
641,127981,301547,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
642,127993,27349,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
643,127981,1700,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
644,127993,301639,307180,0,0,0,1,0x9EACC510,0x5586,0x0004,1
645,127985,27263,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
646,127991,1708,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
647,127981,301555,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
648,127987,27349,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
649,127996,1702,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
650,127978,301572,307180,0,0,0,1,0x9EACC510,0x5586,0x0004,1
651,127989,27336,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
652,127993,1706,306980,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
653,127981,301559,307180,0,0,0,1,0x9EACC510,0x5586,0x0004,1
654,127985,27345,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
655,127996,1706,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
656,127984,301557,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
657,127983,27339,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
658,127985,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
659,127989,301515,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
660,127989,29778,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
661,127982,1706,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
662,127988,301566,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
663,127987,29735,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
664,127991,1652,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
665,127989,301578,307173,0,0,0,1,0x9EACC510,0x5586,0x0004,1
666,127991,29771,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
667,127981,1704,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
668,127981,301552,307181,0,0,0,1,0x9EACC510,0x5586,0x0004,1
669,127991,29741,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
670,127991,1708,306983,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
671,127987,301557,307177,0,0,0,1,0x9EACC510,0x5586,0x0004,1
672,127981,29738,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
673,127989,1654,307023,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
674,127983,302272,307164,0,0,0,1,0x9EACC510,0x5586,0x0004,1
675,127989,29083,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
676,127985,1656,306995,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
677,127995,302239,307185,0,0,0,1,0x9EACC510,0x5586,0x0004,1
678,127985,29106,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
679,127985,1655,307023,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
680,127991,302299,307156,0,0,0,1,0x9EACC510,0x5586,0x0004,1
681,127983,29051,307357,0,0,0,1,0x37F7218D,0x5586,0x0008,1
682,127983,1652,306995,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
683,127991,302301,307185,0,0,0,1,0x9EACC510,0x5586,0x0004,1
684,127989,26651,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
685,127987,1647,307027,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
686,127983,302338,307149,0,0,0,1,0x9EACC510,0x5586,0x0004,1
687,127991,26617,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
688,127982,1651,306999,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
689,127988,302226,307189,0,0,0,1,0x9EACC510,0x5586,0x0004,1
690,128027,26733,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
691,127951,1651,307027,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
692,127989,302226,307153,0,0,0,1,0x9EACC510,0x5586,0x0004,1
693,127981,26733,307356,0,0,0,1,0x37F7218D,0x5586,0x0008,1
694,127986,1651,306999,0,0,0,1,0xB0D8B72D,0x5586,0x0000,1
